0,1
img_000065,"[-1, -1, -1, 657.0, 250.0, 0.8926019072532654, 687.0, 252.0, 0.8601420521736145, 711.0, 301.0, 0.8242164850234985, 708.0, 327.0, 0.5593636631965637, 623.0, 249.0, 0.8828364014625549, 603.0, 298.0, 0.8946565389633179, 609.0, 339.0, 0.6991168260574341, 674.0, 356.0, 0.8454011082649231, 680.0, 447.0, 1.011874794960022, 676.0, 540.0, 0.9192103147506714, 629.0, 358.0, 0.8977757096290588, 629.0, 443.0, 0.9131357669830322, 620.0, 529.0, 0.8082781434059143, -1, -1, -1, -1, -1, -1, 675.0, 211.0, 0.8285695314407349, 640.0, 207.0, 0.6445379853248596]"
img_001153,"[703.0, 218.0, 0.76282799243927, 731.0, 244.0, 0.8762217164039612, 735.0, 242.0, 0.7862589955329895, 721.0, 283.0, 0.3232330083847046, 686.0, 260.0, 0.21352043747901917, 731.0, 244.0, 0.8669719696044922, 705.0, 286.0, 0.9487715363502502, 670.0, 250.0, 0.653084397315979, 744.0, 338.0, 0.7901836633682251, 731.0, 417.0, 0.8687828183174133, 735.0, 494.0, 0.8516091108322144, 726.0, 343.0, 0.8523687720298767, 717.0, 418.0, 0.9345018863677979, 723.0, 497.0, 0.8776941895484924, 710.0, 204.0, 0.22203662991523743, 709.0, 210.0, 0.8517489433288574, -1, -1, -1, 722.0, 210.0, 0.8591259717941284]"
img_000193,"[-1, -1, -1, 674.0, 327.0, 0.9270083904266357, 706.0, 337.0, 0.9089946150779724, 743.0, 377.0, 0.8065268397331238, 782.0, 394.0, 0.6295296549797058, 645.0, 319.0, 0.852906346321106, 604.0, 340.0, 0.5999205708503723, -1, -1, -1, 655.0, 416.0, 0.8138384819030762, 681.0, 458.0, 0.9395285248756409, 665.0, 534.0, 0.8197141289710999, 605.0, 405.0, 0.8700571656227112, 629.0, 472.0, 0.6506317853927612, 625.0, 530.0, 0.8133803009986877, 718.0, 324.0, 0.11630960553884506, -1, -1, -1, 708.0, 308.0, 0.8746448755264282, 676.0, 291.0, 0.5471096038818359]"
img_000577,"[-1, -1, -1, 602.0, 252.0, 0.8555079698562622, 634.0, 249.0, 0.8710967898368835, 669.0, 290.0, 0.8754723072052002, 689.0, 325.0, 0.5288232564926147, 573.0, 256.0, 0.8480663299560547, 562.0, 305.0, 0.667396605014801, 574.0, 328.0, 0.4766717255115509, 636.0, 350.0, 0.8932710289955139, 657.0, 443.0, 0.8692671060562134, 667.0, 520.0, 0.8725969791412354, 588.0, 357.0, 0.9095751643180847, 596.0, 445.0, 0.9769768118858337, 592.0, 531.0, 0.864854633808136, 626.0, 208.0, 0.10720951855182648, -1, -1, -1, 616.0, 210.0, 0.8967824578285217, 587.0, 213.0, 0.5644969344139099]"
img_000769,"[-1, -1, -1, 637.0, 260.0, 0.8576809167861938, 672.0, 266.0, 0.9034309983253479, 679.0, 318.0, 0.9022991061210632, 691.0, 353.0, 0.7036768794059753, 599.0, 252.0, 0.8551757335662842, 573.0, 295.0, 0.8136737942695618, 580.0, 329.0, 0.5263397693634033, 641.0, 358.0, 0.9255942106246948, 647.0, 455.0, 1.0001916885375977, 636.0, 549.0, 0.9609922170639038, 593.0, 355.0, 0.9025875926017761, 597.0, 452.0, 0.9561110734939575, 595.0, 540.0, 0.8720015287399292, -1, -1, -1, -1, -1, -1, 667.0, 237.0, 0.7928537130355835, 631.0, 224.0, 0.6249206066131592]"
img_000833,"[-1, -1, -1, 635.0, 249.0, 0.8932172060012817, 673.0, 258.0, 0.930586576461792, 686.0, 303.0, 0.8287566900253296, 686.0, 253.0, 0.30079829692840576, 598.0, 247.0, 0.9254587888717651, 573.0, 301.0, 0.7917961478233337, 584.0, 328.0, 0.440972238779068, 650.0, 356.0, 0.8944762349128723, 650.0, 453.0, 0.9831031560897827, 637.0, 547.0, 0.9559475779533386, 598.0, 354.0, 0.8655229210853577, 602.0, 452.0, 0.9566102027893066, 596.0, 543.0, 0.896695077419281, -1, -1, -1, -1, -1, -1, 667.0, 223.0, 0.8478220105171204, 626.0, 209.0, 0.6688428521156311]"
img_000257,"[-1, -1, -1, 636.0, 250.0, 0.8741458654403687, 672.0, 255.0, 0.9236772060394287, 684.0, 303.0, 0.8995130062103271, 686.0, 339.0, 0.7460224628448486, 599.0, 247.0, 0.8584884405136108, 585.0, 293.0, 0.8192609548568726, 590.0, 324.0, 0.5989729166030884, 649.0, 349.0, 0.8567713499069214, 663.0, 444.0, 0.9687948226928711, 662.0, 535.0, 0.9021939635276794, 600.0, 349.0, 0.8259914517402649, 612.0, 439.0, 0.9238048195838928, 605.0, 531.0, 0.8145758509635925, -1, -1, -1, -1, -1, -1, 661.0, 217.0, 0.7497757077217102, 625.0, 207.0, 0.7460830807685852]"
img_000961,"[-1, -1, -1, 572.0, 250.0, 0.8951793909072876, 604.0, 250.0, 0.8702435493469238, 638.0, 300.0, 0.8703531622886658, 652.0, 291.0, 0.6103326678276062, 539.0, 251.0, 0.9274042844772339, 517.0, 311.0, 0.7809426784515381, 536.0, 329.0, 0.4761386513710022, 597.0, 361.0, 0.8984732627868652, 601.0, 462.0, 0.9768800735473633, 595.0, 560.0, 0.9251115918159485, 548.0, 362.0, 0.9367372393608093, 555.0, 460.0, 0.9407025575637817, 549.0, 548.0, 0.9058218598365784, 603.0, 199.0, 0.13187304139137268, -1, -1, -1, 592.0, 205.0, 0.9531606435775757, 559.0, 207.0, 0.4464453160762787]"
img_001601,"[461.0, 209.0, 0.7503674030303955, 493.0, 249.0, 0.8782656192779541, 464.0, 252.0, 0.7910497188568115, 428.0, 222.0, 0.29790258407592773, 426.0, 181.0, 0.3561382293701172, 513.0, 246.0, 0.8187313675880432, 530.0, 232.0, 0.5216284394264221, 500.0, 220.0, 0.5339908003807068, 471.0, 378.0, 0.8380991220474243, 467.0, 472.0, 0.7936525344848633, 495.0, 556.0, 0.7974828481674194, 505.0, 378.0, 0.8674824833869934, 498.0, 475.0, 0.8078892827033997, 511.0, 554.0, 0.7975546717643738, 456.0, 198.0, 0.5621391534805298, 469.0, 202.0, 0.7596126198768616, -1, -1, -1, 494.0, 203.0, 0.7153996825218201]"
img_001665,"[495.0, 216.0, 0.8680850863456726, 468.0, 248.0, 0.8143470287322998, 444.0, 246.0, 0.8471531867980957, 429.0, 227.0, 0.45169636607170105, 448.0, 196.0, 0.43150952458381653, 495.0, 247.0, 0.8129368424415588, 515.0, 241.0, 0.2753285765647888, 529.0, 215.0, 0.27697235345840454, 461.0, 370.0, 0.9325820803642273, 465.0, 460.0, 0.8895766139030457, 460.0, 554.0, 0.902682900428772, 502.0, 366.0, 0.9679625630378723, 511.0, 456.0, 0.9414789080619812, 505.0, 540.0, 0.9410340785980225, 489.0, 206.0, 0.798379123210907, 496.0, 212.0, 0.522650420665741, 461.0, 202.0, 0.7238917350769043, -1, -1, -1]"
