0,1
img_000065,"[586.0, 215.0, 0.10236840695142746, 621.0, 256.0, 0.905613124370575, 649.0, 255.0, 0.8628348708152771, 666.0, 302.0, 0.6382983922958374, 657.0, 333.0, 0.2991003692150116, 588.0, 257.0, 0.8843327164649963, 577.0, 308.0, 0.9481139779090881, 576.0, 346.0, 0.7530850172042847, 646.0, 350.0, 0.8684249520301819, 633.0, 439.0, 0.7963994145393372, 630.0, 515.0, 0.5825293660163879, 603.0, 356.0, 0.8582546710968018, 592.0, 435.0, 0.7924173474311829, 590.0, 517.0, 0.651846706867218, -1, -1, -1, 586.0, 202.0, 0.13040751218795776, 628.0, 218.0, 0.431886225938797, 592.0, 218.0, 0.8657875657081604]"
img_001153,"[538.0, 216.0, 0.39304739236831665, 582.0, 255.0, 0.9528118968009949, 611.0, 261.0, 0.8707755208015442, 620.0, 312.0, 0.2950449585914612, -1, -1, -1, 559.0, 251.0, 0.8557571768760681, 503.0, 284.0, 0.8705310821533203, 503.0, 253.0, 0.6807233691215515, 596.0, 370.0, 0.7881968021392822, 593.0, 456.0, 0.7798773050308228, 602.0, 540.0, 0.8148137927055359, 558.0, 371.0, 0.8327986001968384, 561.0, 457.0, 0.813588559627533, 573.0, 543.0, 0.7242575883865356, -1, -1, -1, 540.0, 207.0, 0.5046541094779968, 592.0, 218.0, 0.13559895753860474, 559.0, 212.0, 0.906987726688385]"
img_000193,"[-1, -1, -1, 552.0, 261.0, 0.9084024429321289, 583.0, 261.0, 0.8931634426116943, 599.0, 301.0, 0.6574034690856934, 599.0, 346.0, 0.36552634835243225, 528.0, 262.0, 0.8479945659637451, 505.0, 304.0, 0.8116093873977661, 503.0, 327.0, 0.5536159873008728, 578.0, 349.0, 0.8542900085449219, 573.0, 430.0, 0.7407881021499634, 575.0, 502.0, 0.6708678603172302, 540.0, 353.0, 0.8764854669570923, 546.0, 433.0, 0.8097223043441772, 557.0, 501.0, 0.6826095581054688, -1, -1, -1, -1, -1, -1, 556.0, 218.0, 0.3966823220252991, 538.0, 219.0, 0.6348903179168701]"
img_000577,"[-1, -1, -1, 566.0, 263.0, 0.9013798832893372, 594.0, 261.0, 0.8630688786506653, 609.0, 314.0, 0.6292226314544678, 610.0, 360.0, 0.45055797696113586, 537.0, 265.0, 0.8711618781089783, 512.0, 308.0, 0.8324904441833496, 512.0, 325.0, 0.4270385503768921, 584.0, 357.0, 0.8573861122131348, 580.0, 433.0, 0.671463131904602, 581.0, 504.0, 0.6008175611495972, 543.0, 357.0, 0.8821750283241272, 546.0, 432.0, 0.696103572845459, 557.0, 505.0, 0.5845787525177002, -1, -1, -1, -1, -1, -1, 577.0, 225.0, 0.463497519493103, 545.0, 225.0, 0.6693742275238037]"
img_000769,"[-1, -1, -1, 556.0, 263.0, 0.8953987956047058, 591.0, 255.0, 0.871158242225647, 625.0, 276.0, 0.675666093826294, 639.0, 237.0, 0.4186740517616272, 529.0, 271.0, 0.8677384257316589, 512.0, 319.0, 0.75836580991745, 520.0, 357.0, 0.5389888286590576, 589.0, 359.0, 0.868356466293335, 596.0, 443.0, 0.8342578411102295, 597.0, 518.0, 0.7425765991210938, 547.0, 365.0, 0.9185320138931274, 562.0, 444.0, 0.8071095943450928, 567.0, 518.0, 0.7323486804962158, -1, -1, -1, -1, -1, -1, 572.0, 220.0, 0.7257742881774902, 540.0, 226.0, 0.6239981055259705]"
img_000833,"[571.0, 233.0, 0.14393672347068787, 591.0, 260.0, 0.9148982763290405, 621.0, 262.0, 0.8657132387161255, 634.0, 311.0, 0.6086477041244507, 632.0, 339.0, 0.3685213327407837, 571.0, 257.0, 0.8279404044151306, 549.0, 303.0, 0.9122776389122009, 543.0, 344.0, 0.6770858764648438, 611.0, 353.0, 0.8645827174186707, 600.0, 438.0, 0.7212201356887817, 597.0, 509.0, 0.6505065560340881, 576.0, 354.0, 0.8475476503372192, 574.0, 434.0, 0.7063897252082825, 579.0, 509.0, 0.6006542444229126, -1, -1, -1, 574.0, 223.0, 0.16684991121292114, 599.0, 222.0, 0.3189801275730133, 579.0, 220.0, 0.8467096090316772]"
img_002049,"[-1, -1, -1, 593.0, 259.0, 0.9026064872741699, 628.0, 261.0, 0.9276812672615051, 651.0, 312.0, 0.88752281665802, 664.0, 361.0, 0.8304503560066223, 560.0, 262.0, 0.8494734168052673, 547.0, 304.0, 0.7908130884170532, 549.0, 339.0, 0.5332796573638916, 616.0, 362.0, 0.864984929561615, 622.0, 451.0, 0.7580611109733582, 625.0, 517.0, 0.6566026210784912, 574.0, 365.0, 0.8808130621910095, 584.0, 443.0, 0.8067589402198792, 581.0, 525.0, 0.6281259655952454, -1, -1, -1, -1, -1, -1, 609.0, 218.0, 0.7195192575454712, 580.0, 216.0, 0.7095879316329956]"
img_000257,"[-1, -1, -1, 539.0, 260.0, 0.9286852478981018, 570.0, 262.0, 0.8899568319320679, -1, -1, -1, -1, -1, -1, 505.0, 262.0, 0.9064555764198303, 493.0, 309.0, 0.8297019004821777, 499.0, 345.0, 0.5337779521942139, 560.0, 352.0, 0.8940696716308594, 571.0, 429.0, 0.8448299765586853, 576.0, 501.0, 0.7414981722831726, 518.0, 358.0, 0.8448727130889893, 543.0, 431.0, 0.8642582893371582, 556.0, 499.0, 0.7143177390098572, -1, -1, -1, -1, -1, -1, 551.0, 217.0, 0.658169150352478, 529.0, 216.0, 0.5615600347518921]"
img_000961,"[529.0, 225.0, 0.15467245876789093, 561.0, 259.0, 0.9074798822402954, 587.0, 253.0, 0.8703367710113525, 607.0, 309.0, 0.5863029360771179, 619.0, 360.0, 0.46146702766418457, 539.0, 262.0, 0.9171028137207031, 530.0, 316.0, 0.8617479801177979, 526.0, 355.0, 0.6894130706787109, 590.0, 358.0, 0.9436759948730469, 590.0, 453.0, 0.9090130925178528, 597.0, 538.0, 0.823438286781311, 550.0, 362.0, 0.9521235823631287, 556.0, 454.0, 0.914979100227356, 560.0, 540.0, 0.8835123777389526, -1, -1, -1, 529.0, 208.0, 0.1649334877729416, 562.0, 221.0, 0.24777474999427795, 538.0, 224.0, 0.7367496490478516]"
img_001601,"[447.0, 222.0, 0.8922055959701538, 483.0, 257.0, 0.8521180152893066, 463.0, 256.0, 0.7823506593704224, 442.0, 289.0, 0.29009002447128296, 437.0, 269.0, 0.19364775717258453, 496.0, 253.0, 0.9224185347557068, 466.0, 297.0, 0.8446395397186279, 430.0, 248.0, 0.8122661113739014, 471.0, 381.0, 0.7791862487792969, 485.0, 487.0, 0.6918943524360657, 500.0, 576.0, 0.6949849128723145, 494.0, 382.0, 0.8481199741363525, 496.0, 489.0, 0.8435681462287903, 505.0, 579.0, 0.754837155342102, 448.0, 209.0, 0.4773643910884857, 458.0, 209.0, 0.9473793506622314, -1, -1, -1, 483.0, 212.0, 0.9221950173377991]"
img_002177,"[-1, -1, -1, 627.0, 258.0, 0.914842963218689, 662.0, 264.0, 0.8785099983215332, 671.0, 316.0, 0.8712320327758789, 675.0, 367.0, 0.7439504265785217, 589.0, 257.0, 0.8866449594497681, 575.0, 303.0, 0.8335288763046265, 577.0, 345.0, 0.620752215385437, 644.0, 358.0, 0.8722000122070312, 654.0, 439.0, 0.7764794230461121, 667.0, 515.0, 0.7232227325439453, 598.0, 361.0, 0.8476751446723938, 603.0, 438.0, 0.8161599636077881, 589.0, 525.0, 0.6213616132736206, -1, -1, -1, -1, -1, -1, 645.0, 217.0, 0.8290685415267944, 616.0, 213.0, 0.6611869931221008]"
