0,1
img_000065,"[-1, -1, -1, 582.0, 257.0, 0.9136741161346436, 611.0, 260.0, 0.8533579707145691, 625.0, 311.0, 0.8457158803939819, 637.0, 349.0, 0.718643844127655, 548.0, 259.0, 0.8767298460006714, 541.0, 307.0, 0.7822859883308411, 551.0, 335.0, 0.4275147020816803, 601.0, 349.0, 0.8033655881881714, 616.0, 408.0, 0.3600102663040161, 618.0, 421.0, 0.13369125127792358, 561.0, 353.0, 0.7518054246902466, 584.0, 418.0, 0.29361844062805176, 589.0, 424.0, 0.11891849339008331, -1, -1, -1, -1, -1, -1, 599.0, 216.0, 0.8518385887145996, 577.0, 210.0, 0.503292977809906]"
img_001153,"[640.0, 232.0, 0.851422131061554, 676.0, 269.0, 0.8239262700080872, 688.0, 267.0, 0.6807036399841309, 621.0, 307.0, 0.17469359934329987, 614.0, 282.0, 0.1474858522415161, 677.0, 266.0, 0.8650178909301758, 607.0, 295.0, 0.8335688710212708, 597.0, 262.0, 0.7190506458282471, 652.0, 387.0, 0.6493731141090393, 628.0, 455.0, 0.37096354365348816, 663.0, 531.0, 0.45246002078056335, 637.0, 389.0, 0.7187155485153198, 596.0, 454.0, 0.5597736239433289, 656.0, 537.0, 0.26594772934913635, 639.0, 226.0, 0.14366163313388824, 652.0, 220.0, 0.9054702520370483, -1, -1, -1, 675.0, 222.0, 0.9181675910949707]"
img_000193,"[-1, -1, -1, 712.0, 249.0, 0.8476395010948181, 727.0, 245.0, 0.7776220440864563, 754.0, 294.0, 0.383356511592865, 755.0, 326.0, 0.3242364525794983, 689.0, 252.0, 0.8006631135940552, 679.0, 291.0, 0.7137113809585571, 672.0, 331.0, 0.5174000859260559, 733.0, 330.0, 0.7853579521179199, 718.0, 411.0, 0.8536342978477478, 716.0, 489.0, 0.7074640393257141, 705.0, 332.0, 0.8173685669898987, 699.0, 411.0, 0.8440811038017273, 692.0, 493.0, 0.8094828128814697, -1, -1, -1, -1, -1, -1, 715.0, 208.0, 0.26212599873542786, 681.0, 225.0, 0.4451819658279419]"
img_000577,"[-1, -1, -1, 774.0, 252.0, 0.9033085107803345, 806.0, 256.0, 0.9080517292022705, 824.0, 302.0, 0.8449844717979431, 811.0, 330.0, 0.45689308643341064, 745.0, 252.0, 0.9073522686958313, 723.0, 303.0, 0.8831443190574646, 715.0, 350.0, 0.7456544637680054, 796.0, 346.0, 0.910338282585144, 793.0, 422.0, 0.8393049836158752, 789.0, 487.0, 0.6900748014450073, 753.0, 348.0, 0.8936536908149719, 753.0, 417.0, 0.8270071148872375, 753.0, 490.0, 0.7027460336685181, -1, -1, -1, -1, -1, -1, 795.0, 218.0, 0.6828308701515198, 762.0, 216.0, 0.6598942279815674]"
img_000769,"[560.0, 240.0, 0.8389567732810974, 582.0, 269.0, 0.916703462600708, 559.0, 269.0, 0.8533000349998474, 552.0, 319.0, 0.6924530863761902, 543.0, 357.0, 0.6154177188873291, 597.0, 264.0, 0.8802632689476013, 604.0, 311.0, 0.863730251789093, 600.0, 355.0, 0.7192429900169373, 575.0, 361.0, 0.8893404603004456, 562.0, 433.0, 0.7572461366653442, 564.0, 501.0, 0.5687762498855591, 602.0, 360.0, 0.8520426154136658, 612.0, 435.0, 0.794038712978363, 624.0, 504.0, 0.8038076162338257, 554.0, 235.0, 0.6029908657073975, 566.0, 236.0, 0.8046131134033203, 582.0, 239.0, 0.11352118104696274, 579.0, 233.0, 0.8069300651550293]"
img_000833,"[-1, -1, -1, 507.0, 264.0, 0.9285924434661865, 539.0, 264.0, 0.9149989485740662, 563.0, 308.0, 0.8065293431282043, 567.0, 364.0, 0.6694907546043396, 481.0, 265.0, 0.873436450958252, 463.0, 310.0, 0.9036723971366882, 460.0, 361.0, 0.8426603078842163, 535.0, 357.0, 0.8987752795219421, 527.0, 438.0, 0.8132666945457458, 513.0, 510.0, 0.7626104354858398, 495.0, 360.0, 0.8719195127487183, 496.0, 436.0, 0.870583176612854, 502.0, 511.0, 0.8116229176521301, -1, -1, -1, -1, -1, -1, 525.0, 230.0, 0.4258376359939575, 494.0, 230.0, 0.5054697394371033]"
img_000257,"[699.0, 232.0, 0.8461077213287354, 709.0, 258.0, 0.8896087408065796, 677.0, 265.0, 0.9184147715568542, 668.0, 299.0, 0.7732577323913574, 673.0, 317.0, 0.5559165477752686, 735.0, 252.0, 0.8558659553527832, 761.0, 289.0, 0.8662891387939453, 760.0, 319.0, 0.846828043460846, 701.0, 351.0, 0.839426577091217, 693.0, 425.0, 0.8647364377975464, 678.0, 510.0, 0.877077579498291, 734.0, 348.0, 0.8572743535041809, 739.0, 427.0, 0.8925008773803711, 745.0, 504.0, 0.8212026357650757, 694.0, 226.0, 0.8049130439758301, 707.0, 223.0, 0.8244508504867554, 685.0, 229.0, 0.5325567722320557, 715.0, 221.0, 0.6838207244873047]"
img_000961,"[725.0, 223.0, 0.39381712675094604, 758.0, 253.0, 0.933970034122467, 773.0, 251.0, 0.8431271314620972, 802.0, 302.0, 0.5813014507293701, 806.0, 337.0, 0.4637863337993622, 742.0, 253.0, 0.8828214406967163, 726.0, 298.0, 0.8836400508880615, 699.0, 343.0, 0.792109489440918, 780.0, 342.0, 0.9132330417633057, 766.0, 418.0, 0.9207997918128967, 760.0, 495.0, 0.7633244395256042, 752.0, 345.0, 0.8900743126869202, 741.0, 417.0, 0.8751634359359741, 736.0, 499.0, 0.8534724712371826, -1, -1, -1, 727.0, 214.0, 0.4477972090244293, 761.0, 211.0, 0.21428070962429047, 740.0, 219.0, 0.7584492564201355]"
img_001601,"[555.0, 210.0, 0.14502590894699097, 531.0, 266.0, 0.4460439682006836, 533.0, 267.0, 0.4833337664604187, 585.0, 238.0, 0.30306392908096313, 589.0, 224.0, 0.30976295471191406, 525.0, 263.0, 0.37239503860473633, -1, -1, -1, -1, -1, -1, 542.0, 390.0, 0.48589813709259033, 550.0, 491.0, 0.3938494324684143, 551.0, 576.0, 0.34482595324516296, 539.0, 392.0, 0.4388977289199829, 546.0, 492.0, 0.41747698187828064, 549.0, 565.0, 0.32965919375419617, 549.0, 201.0, 0.16162636876106262, -1, -1, -1, 541.0, 207.0, 0.2588285803794861, -1, -1, -1]"
img_000321,"[664.0, 229.0, 0.9027972221374512, 667.0, 262.0, 0.9014034271240234, 631.0, 265.0, 0.9409030675888062, 623.0, 313.0, 0.8626530170440674, 626.0, 346.0, 0.6354082226753235, 702.0, 257.0, 0.8983389139175415, 723.0, 301.0, 0.8956931233406067, 718.0, 341.0, 0.9084872007369995, 652.0, 363.0, 0.9305914640426636, 635.0, 447.0, 0.9687095880508423, 642.0, 536.0, 0.9014534950256348, 691.0, 363.0, 0.8880953192710876, 682.0, 450.0, 0.9176759719848633, 687.0, 540.0, 0.8248371481895447, 656.0, 223.0, 0.887254536151886, 671.0, 219.0, 0.868377149105072, 643.0, 228.0, 0.7116782069206238, 680.0, 223.0, 0.6527538299560547]"
